source_id,source_labels,source_properties,relation,target_id,target_labels,target_properties
501,[Component],"{
  network_level: 1,
  knowledge_domain: 部件关系,
  importance: 1.0,
  name: Gas turbine engine,
  description: The core of any gas turbine engine is the gas generator.,
  subsystem: Expansion,
  id: 160,
  physics_domain: GeneralPhysics
}",AFFECTS,592,[Parameter],"{
  network_level: 2,
  knowledge_domain: 效率理论,
  importance: 0.8,
  name: Isentropic efficiency of an infinitesimal stage,
  description: Polytropic efficiency (e_c for compressor, e_t for turbine) is defined as the isentropic efficiency of an elemental or infinitesimal stage.,
  subsystem: General,
  id: 251,
  physics_domain: GeneralPhysics
}"
501,[Component],"{
  network_level: 1,
  knowledge_domain: 部件关系,
  importance: 1.0,
  name: Gas turbine engine,
  description: The core of any gas turbine engine is the gas generator.,
  subsystem: Expansion,
  id: 160,
  physics_domain: GeneralPhysics
}",AFFECTS,594,[Parameter],"{
  network_level: 2,
  knowledge_domain: 涡轮特性,
  importance: 0.8,
  name: Isentropic efficiency eta_t,
  description: The isentropic turbine efficiency eta_t is defined as the ratio of actual work output to the ideal (isentropic) work output for a given total pressure ratio.,
  subsystem: General,
  id: 253,
  physics_domain: GeneralPhysics
}"
501,[Component],"{
  network_level: 1,
  knowledge_domain: 部件关系,
  importance: 1.0,
  name: Gas turbine engine,
  description: The core of any gas turbine engine is the gas generator.,
  subsystem: Expansion,
  id: 160,
  physics_domain: GeneralPhysics
}",AFFECTS,595,[Parameter],"{
  network_level: 2,
  knowledge_domain: 燃烧室特性,
  importance: 0.8,
  name: Combustion efficiency eta_b,
  description: Combustion efficiency eta_b is the ratio of the actual thermal energy released to the chemical energy available in the fuel.,
  subsystem: Combustion,
  id: 254,
  physics_domain: GeneralPhysics
}"
501,[Component],"{
  network_level: 1,
  knowledge_domain: 部件关系,
  importance: 1.0,
  name: Gas turbine engine,
  description: The core of any gas turbine engine is the gas generator.,
  subsystem: Expansion,
  id: 160,
  physics_domain: GeneralPhysics
}",AFFECTS,600,[Parameter],"{
  network_level: 2,
  knowledge_domain: 机械传动,
  importance: 0.8,
  name: Mechanical efficiency eta_m,
  description: Mechanical efficiency eta_m accounts for frictional power losses in bearings and accessory gearboxes connecting the turbine and compressor shafts.,
  subsystem: General,
  id: 259,
  physics_domain: GeneralPhysics
}"
502,[Parameter],"{
  network_level: 2,
  knowledge_domain: 结构组成,
  importance: 0.8,
  name: Fan,
  description: A turbofan engine adds a fan driven by an additional turbine stage or a separate spool.,
  subsystem: General,
  id: 161,
  physics_domain: GeneralPhysics
}",null,null,null,null
503,[Parameter],"{
  network_level: 2,
  knowledge_domain: 结构组成,
  importance: 0.8,
  name: Propeller,
  description: A turboprop engine uses a gas turbine core to drive a propeller through a reduction gearbox.,
  subsystem: General,
  id: 162,
  physics_domain: GeneralPhysics
}",null,null,null,null
504,[Parameter],"{
  network_level: 2,
  knowledge_domain: 输出特性,
  importance: 0.8,
  name: Shaft power,
  description: A turboshaft engine delivers power to a shaft to drive something other than a propeller, such as a helicopter rotor.,
  subsystem: General,
  id: 163,
  physics_domain: GeneralPhysics
}",null,null,null,null
505,[Parameter],"{
  network_level: 2,
  knowledge_domain: 结构特性,
  importance: 0.8,
  name: Moving parts,
  description: The ramjet engine has no moving parts (no compressor or turbine) and relies on forward speed to compress air.,
  subsystem: General,
  id: 164,
  physics_domain: GeneralPhysics
}",null,null,null,null
506,[Parameter],"{
  network_level: 2,
  knowledge_domain: 工作原理,
  importance: 0.8,
  name: Intermittent combustion,
  description: A pulsejet engine operates with periodic or intermittent combustion using valves or acoustic geometry.,
  subsystem: Combustion,
  id: 165,
  physics_domain: GeneralPhysics
}",null,null,null,null
507,[Parameter],"{
  network_level: 2,
  knowledge_domain: 性能指标,
  importance: 0.8,
  name: Internal performance,
  description: The uninstalled thrust (F_n) is the force produced by the engine alone, neglecting installation effects.,
  subsystem: General,
  id: 166,
  physics_domain: GeneralPhysics
}",null,null,null,null
508,[BoundaryCondition],"{
  network_level: 4,
  knowledge_domain: 安装损失,
  importance: 0.5,
  name: Inlet installation,
  description: Drag associated with the engine intake aerodynamic forces.,
  subsystem: General,
  id: 167,
  physics_domain: GeneralPhysics
}",null,null,null,null
509,[BoundaryCondition],"{
  network_level: 4,
  knowledge_domain: 安装损失,
  importance: 0.5,
  name: Nozzle installation,
  description: Drag associated with the exhaust aft-end geometry and flow field.,
  subsystem: Exhaust,
  id: 168,
  physics_domain: GeneralPhysics
}",null,null,null,null
510,[Parameter],"{
  network_level: 2,
  knowledge_domain: 性能指标,
  importance: 0.8,
  name: Fuel mass flow per unit thrust,
  description: Thrust specific fuel consumption (TSFC or S) is defined as the mass flow rate of fuel divided by the thrust.,
  subsystem: General,
  id: 169,
  physics_domain: FluidDynamics
}",null,null,null,null
511,[Component],"{
  network_level: 1,
  knowledge_domain: 性能指标,
  importance: 1.0,
  name: Engine fuel efficiency,
  description: Lower TSFC indicates a more fuel-efficient engine for a given thrust requirement.,
  subsystem: General,
  id: 170,
  physics_domain: GeneralPhysics
}",null,null,null,null
512,[Parameter],"{
  network_level: 2,
  knowledge_domain: 性能指标,
  importance: 0.8,
  name: Heat conversion to kinetic energy,
  description: Thermal efficiency is the ratio of the rate of kinetic energy production to the thermal power input from fuel.,
  subsystem: General,
  id: 171,
  physics_domain: Thermodynamics
}",null,null,null,null
513,[Parameter],"{
  network_level: 2,
  knowledge_domain: 性能指标,
  importance: 0.8,
  name: Kinetic energy conversion to thrust power,
  description: Propulsive efficiency measures how effectively the engine's kinetic energy output is converted into aircraft propulsive power.,
  subsystem: General,
  id: 172,
  physics_domain: GeneralPhysics
}",null,null,null,null
514,[Parameter],"{
  network_level: 2,
  knowledge_domain: 性能指标,
  importance: 0.8,
  name: Thermal efficiency and Propulsive efficiency,
  description: The overall efficiency of a propulsion system is the product of its thermal and propulsive efficiencies.,
  subsystem: General,
  id: 173,
  physics_domain: GeneralPhysics
}",null,null,null,null
515,[Parameter],"{
  network_level: 2,
  knowledge_domain: 性能指标,
  importance: 0.8,
  name: Thrust per unit air mass flow,
  description: Specific thrust is the thrust produced per unit mass flow rate of air entering the engine.,
  subsystem: General,
  id: 174,
  physics_domain: FluidDynamics
}",null,null,null,null
516,[Parameter],"{
  network_level: 2,
  knowledge_domain: 性能指标,
  importance: 0.8,
  name: Fan mass flow to core mass flow,
  description: The bypass ratio (alpha) is the ratio of the mass flow rate bypassing the core to the mass flow rate passing through the core.,
  subsystem: General,
  id: 175,
  physics_domain: FluidDynamics
}",null,null,null,null
517,[Parameter],"{
  network_level: 2,
  knowledge_domain: 性能特性,
  importance: 0.8,
  name: Lower TSFC,
  description: High bypass ratio engines generally provide lower TSFC at subsonic cruise speeds.,
  subsystem: General,
  id: 176,
  physics_domain: GeneralPhysics
}",null,null,null,null
518,[Parameter],"{
  network_level: 2,
  knowledge_domain: 控制方程,
  importance: 0.8,
  name: Conservation of mass,
  description: The continuity equation expresses the principle of conservation of mass for a control volume.,
  subsystem: General,
  id: 177,
  physics_domain: GeneralPhysics
}",null,null,null,null
519,[Equation],"{
  network_level: 3,
  knowledge_domain: 控制方程,
  importance: 0.6,
  name: Newton's second law,
  description: The momentum equation expresses Newton's second law of motion for a fluid passing through a control volume.,
  subsystem: General,
  id: 178,
  physics_domain: GeneralPhysics
}",null,null,null,null
520,[Equation],"{
  network_level: 3,
  knowledge_domain: 控制方程,
  importance: 0.6,
  name: First law of thermodynamics,
  description: The energy equation is a statement of the first law of thermodynamics applied to a fluid flowing through a control volume.,
  subsystem: General,
  id: 179,
  physics_domain: GeneralPhysics
}",null,null,null,null
521,[Parameter],"{
  network_level: 2,
  knowledge_domain: 流体特性,
  importance: 0.8,
  name: Time-independent properties,
  description: A flow is defined as steady if its properties at any point within the control volume do not vary with time.,
  subsystem: General,
  id: 180,
  physics_domain: GeneralPhysics
}",null,null,null,null
522,[Parameter],"{
  network_level: 2,
  knowledge_domain: 流体特性,
  importance: 0.8,
  name: Uniform properties across cross section,
  description: A flow is one-dimensional if the fluid properties are uniform across any cross section perpendicular to the flow direction.,
  subsystem: General,
  id: 181,
  physics_domain: GeneralPhysics
}",null,null,null,null
523,[Equation],"{
  network_level: 3,
  knowledge_domain: 热力学基础,
  importance: 0.6,
  name: Thermal equation of state,
  description: A perfect gas is a gas whose intermolecular forces are negligible and obeys the thermal equation of state P = rho*R*T.,
  subsystem: General,
  id: 182,
  physics_domain: GeneralPhysics
}",null,null,null,null
524,[Parameter],"{
  network_level: 2,
  knowledge_domain: 热力学基础,
  importance: 0.8,
  name: Constant specific heats,
  description: A calorically perfect gas is a perfect gas with constant specific heats (c_p and c_v are constants).,
  subsystem: General,
  id: 183,
  physics_domain: Thermodynamics
}",null,null,null,null
525,[Parameter],"{
  network_level: 2,
  knowledge_domain: 气体动力学,
  importance: 0.8,
  name: Square root of gamma*R*T,
  description: The speed of sound 'a' in a calorically perfect gas is given by a = sqrt(gamma * R * T).,
  subsystem: General,
  id: 184,
  physics_domain: GeneralPhysics
}",null,null,null,null
526,[Parameter],"{
  network_level: 2,
  knowledge_domain: 气体动力学,
  importance: 0.8,
  name: Ratio of velocity to speed of sound,
  description: The Mach number M is defined as the ratio of the local fluid velocity V to the local speed of sound 'a'.,
  subsystem: General,
  id: 185,
  physics_domain: FluidDynamics
}",null,null,null,null
527,[Parameter],"{
  network_level: 2,
  knowledge_domain: 流动状态,
  importance: 0.8,
  name: Mach number less than one,
  description: Flow where the local Mach number is strictly less than 1.0.,
  subsystem: General,
  id: 186,
  physics_domain: FluidDynamics
}",null,null,null,null
528,[Parameter],"{
  network_level: 2,
  knowledge_domain: 流动状态,
  importance: 0.8,
  name: Mach number greater than one,
  description: Flow where the local Mach number is strictly greater than 1.0.,
  subsystem: General,
  id: 187,
  physics_domain: FluidDynamics
}",null,null,null,null
529,[Parameter],"{
  network_level: 2,
  knowledge_domain: 流动状态,
  importance: 0.8,
  name: Mach number equal to one,
  description: Flow where the local Mach number is exactly equal to 1.0.,
  subsystem: General,
  id: 188,
  physics_domain: FluidDynamics
}",null,null,null,null
530,[Parameter],"{
  network_level: 2,
  knowledge_domain: 热力学属性,
  importance: 0.8,
  name: Total enthalpy of gas,
  description: Stagnation temperature (or total temperature) T_t represents the temperature achieved when a fluid is decelerated to zero velocity adiabatically.,
  subsystem: General,
  id: 189,
  physics_domain: Thermodynamics
}",null,null,null,null
531,[Parameter],"{
  network_level: 2,
  knowledge_domain: 热力学属性,
  importance: 0.8,
  name: Aerodynamic heating,
  description: The increase in temperature associated with deceleration of a high-speed flow is called aerodynamic heating.,
  subsystem: General,
  id: 190,
  physics_domain: Thermodynamics
}",null,null,null,null
532,[Parameter],"{
  network_level: 2,
  knowledge_domain: 热力学属性,
  importance: 0.8,
  name: Pressure at zero velocity isentropically,
  description: Stagnation pressure (or total pressure) P_t is the pressure attained when a fluid is brought to rest isentropically.,
  subsystem: General,
  id: 191,
  physics_domain: FluidDynamics
}",USED_IN,663,[Equation],"{
  network_level: 3,
  knowledge_domain: CrossDomain,
  importance: 0.6,
  name: Ideal Brayton cycle,
  description: The realistic engine cycle analysis (Chapter 7) modifies the ideal Brayton cycle (Chapter 4) by incorporating polytropic efficiencies and pressure drops (Chapter 5).,
  subsystem: Cycle,
  id: 322,
  physics_domain: GeneralPhysics
}"
533,[Parameter],"{
  network_level: 2,
  knowledge_domain: 热力学过程,
  importance: 0.8,
  name: Constant entropy,
  description: An isentropic flow is both adiabatic and reversible; entropy remains constant along a streamline.,
  subsystem: General,
  id: 192,
  physics_domain: Thermodynamics
}",null,null,null,null
534,[Parameter],"{
  network_level: 2,
  knowledge_domain: 等熵流动,
  importance: 0.8,
  name: Flow area variation with Mach number,
  description: The area-Mach number relation links the cross-sectional area of a duct to the local Mach number for an isentropic flow.,
  subsystem: General,
  id: 193,
  physics_domain: FluidDynamics
}",null,null,null,null
535,[Component],"{
  network_level: 1,
  knowledge_domain: 喷管几何,
  importance: 1.0,
  name: Convergent-divergent nozzle,
  description: The location of minimum cross-sectional area is called the throat, where the Mach number can reach unity.,
  subsystem: Exhaust,
  id: 194,
  physics_domain: GeneralPhysics
}",null,null,null,null
536,[BoundaryCondition],"{
  network_level: 4,
  knowledge_domain: 流动状态,
  importance: 0.5,
  name: Mass flow maximum limit,
  description: When the Mach number at the throat reaches unity, the mass flow rate through the nozzle reaches its maximum possible value and is said to be choked.,
  subsystem: General,
  id: 195,
  physics_domain: FluidDynamics
}",null,null,null,null
537,[Parameter],"{
  network_level: 2,
  knowledge_domain: 激波理论,
  importance: 0.8,
  name: Discontinuity in supersonic flow,
  description: A normal shock wave is a thin discontinuity perpendicular to the flow direction that can occur only in supersonic flow.,
  subsystem: General,
  id: 196,
  physics_domain: FluidDynamics
}",null,null,null,null
538,[Parameter],"{
  network_level: 2,
  knowledge_domain: 激波理论,
  importance: 0.8,
  name: Supersonic to Subsonic,
  description: The Mach number always drops from a supersonic value upstream to a subsonic value downstream of a normal shock.,
  subsystem: General,
  id: 197,
  physics_domain: GeneralPhysics
}",null,null,null,null
539,[Parameter],"{
  network_level: 2,
  knowledge_domain: 激波理论,
  importance: 0.8,
  name: Static pressure,
  description: Static pressure increases significantly across a normal shock wave.,
  subsystem: General,
  id: 198,
  physics_domain: FluidDynamics
}",USED_IN,663,[Equation],"{
  network_level: 3,
  knowledge_domain: CrossDomain,
  importance: 0.6,
  name: Ideal Brayton cycle,
  description: The realistic engine cycle analysis (Chapter 7) modifies the ideal Brayton cycle (Chapter 4) by incorporating polytropic efficiencies and pressure drops (Chapter 5).,
  subsystem: Cycle,
  id: 322,
  physics_domain: GeneralPhysics
}"
540,[Parameter],"{
  network_level: 2,
  knowledge_domain: 激波理论,
  importance: 0.8,
  name: Static temperature,
  description: Static temperature increases across a normal shock wave.,
  subsystem: General,
  id: 199,
  physics_domain: Thermodynamics
}",USED_IN,416,[Equation],"{
  network_level: 3,
  knowledge_domain: 参数循环分析,
  importance: 0.6,
  name: Parametric cycle analysis,
  description: The objective of parametric cycle analysis is to relate the engine performance parameters to the design choices and the flight environment.,
  subsystem: Cycle,
  id: 75,
  physics_domain: GeneralPhysics
}"
540,[Parameter],"{
  network_level: 2,
  knowledge_domain: 激波理论,
  importance: 0.8,
  name: Static temperature,
  description: Static temperature increases across a normal shock wave.,
  subsystem: General,
  id: 199,
  physics_domain: Thermodynamics
}",USED_IN,418,[Equation],"{
  network_level: 3,
  knowledge_domain: 循环假设,
  importance: 0.6,
  name: Ideal cycle analysis,
  description: Ideal cycle analysis assumes that the compression and expansion processes are reversible and adiabatic (isentropic).,
  subsystem: Cycle,
  id: 77,
  physics_domain: GeneralPhysics
}"
540,[Parameter],"{
  network_level: 2,
  knowledge_domain: 激波理论,
  importance: 0.8,
  name: Static temperature,
  description: Static temperature increases across a normal shock wave.,
  subsystem: General,
  id: 199,
  physics_domain: Thermodynamics
}",USED_IN,463,[Equation],"{
  network_level: 3,
  knowledge_domain: 动力循环,
  importance: 0.6,
  name: Liquid rocket cycle,
  description: Liquid rocket engine cycles are classified into pressure-fed systems or pump-fed systems based on how propellants are pressurized.,
  subsystem: Cycle,
  id: 122,
  physics_domain: GeneralPhysics
}"
540,[Parameter],"{
  network_level: 2,
  knowledge_domain: 激波理论,
  importance: 0.8,
  name: Static temperature,
  description: Static temperature increases across a normal shock wave.,
  subsystem: General,
  id: 199,
  physics_domain: Thermodynamics
}",USED_IN,464,[Equation],"{
  network_level: 3,
  knowledge_domain: 动力循环,
  importance: 0.6,
  name: Pump-fed cycle,
  description: A pump-fed open cycle where a fraction of the propellant is burned in a separate combustor to drive the turbine and is then exhausted overboard.,
  subsystem: Cycle,
  id: 123,
  physics_domain: GeneralPhysics
}"
540,[Parameter],"{
  network_level: 2,
  knowledge_domain: 激波理论,
  importance: 0.8,
  name: Static temperature,
  description: Static temperature increases across a normal shock wave.,
  subsystem: General,
  id: 199,
  physics_domain: Thermodynamics
}",USED_IN,465,[Equation],"{
  network_level: 3,
  knowledge_domain: 动力循环,
  importance: 0.6,
  name: Gas-generator cycle,
  description: The gas generator must operate off-stoichiometric (extremely fuel-rich or oxidizer-rich) to prevent melting the turbine blades.,
  subsystem: Cycle,
  id: 124,
  physics_domain: GeneralPhysics
}"
540,[Parameter],"{
  network_level: 2,
  knowledge_domain: 激波理论,
  importance: 0.8,
  name: Static temperature,
  description: Static temperature increases across a normal shock wave.,
  subsystem: General,
  id: 199,
  physics_domain: Thermodynamics
}",USED_IN,466,[Equation],"{
  network_level: 3,
  knowledge_domain: 动力循环,
  importance: 0.6,
  name: Staged combustion cycle,
  description: Because the turbine exhaust is injected into the main chamber rather than dumped at low pressure, it allows extremely high chamber pressures (P_c) and higher efficiency.,
  subsystem: Combustion,
  id: 125,
  physics_domain: GeneralPhysics
}"
540,[Parameter],"{
  network_level: 2,
  knowledge_domain: 激波理论,
  importance: 0.8,
  name: Static temperature,
  description: Static temperature increases across a normal shock wave.,
  subsystem: General,
  id: 199,
  physics_domain: Thermodynamics
}",USED_IN,469,[Equation],"{
  network_level: 3,
  knowledge_domain: 真实循环分析,
  importance: 0.6,
  name: Real cycle analysis,
  description: Real engine cycle analysis incorporates component efficiencies, pressure losses, mechanical losses, and bleeding to predict realistic performance.,
  subsystem: Cycle,
  id: 128,
  physics_domain: GeneralPhysics
}"
540,[Parameter],"{
  network_level: 2,
  knowledge_domain: 激波理论,
  importance: 0.8,
  name: Static temperature,
  description: Static temperature increases across a normal shock wave.,
  subsystem: General,
  id: 199,
  physics_domain: Thermodynamics
}",USED_IN,621,[Equation],"{
  network_level: 3,
  knowledge_domain: 动力循环,
  importance: 0.6,
  name: Pressure-fed cycle,
  description: Liquid rocket engine cycles are classified into pressure-fed systems or pump-fed systems based on how propellants are pressurized.,
  subsystem: Cycle,
  id: 280,
  physics_domain: FluidDynamics
}"
540,[Parameter],"{
  network_level: 2,
  knowledge_domain: 激波理论,
  importance: 0.8,
  name: Static temperature,
  description: Static temperature increases across a normal shock wave.,
  subsystem: General,
  id: 199,
  physics_domain: Thermodynamics
}",USED_IN,622,[Equation],"{
  network_level: 3,
  knowledge_domain: 动力循环,
  importance: 0.6,
  name: Expander cycle,
  description: A closed cycle where fuel is vaporized in the cooling jacket and then routes directly through the turbine to drive the pumps before entering the injector.,
  subsystem: Cycle,
  id: 281,
  physics_domain: GeneralPhysics
}"
540,[Parameter],"{
  network_level: 2,
  knowledge_domain: 激波理论,
  importance: 0.8,
  name: Static temperature,
  description: Static temperature increases across a normal shock wave.,
  subsystem: General,
  id: 199,
  physics_domain: Thermodynamics
}",USED_IN,663,[Equation],"{
  network_level: 3,
  knowledge_domain: CrossDomain,
  importance: 0.6,
  name: Ideal Brayton cycle,
  description: The realistic engine cycle analysis (Chapter 7) modifies the ideal Brayton cycle (Chapter 4) by incorporating polytropic efficiencies and pressure drops (Chapter 5).,
  subsystem: Cycle,
  id: 322,
  physics_domain: GeneralPhysics
}"
541,[Parameter],"{
  network_level: 2,
  knowledge_domain: 激波理论,
  importance: 0.8,
  name: Total pressure,
  description: The total pressure decreases across a normal shock, which represents an irreversibility (entropy rise) in the flow.,
  subsystem: General,
  id: 200,
  physics_domain: FluidDynamics
}",USED_IN,663,[Equation],"{
  network_level: 3,
  knowledge_domain: CrossDomain,
  importance: 0.6,
  name: Ideal Brayton cycle,
  description: The realistic engine cycle analysis (Chapter 7) modifies the ideal Brayton cycle (Chapter 4) by incorporating polytropic efficiencies and pressure drops (Chapter 5).,
  subsystem: Cycle,
  id: 322,
  physics_domain: GeneralPhysics
}"
542,[Parameter],"{
  network_level: 2,
  knowledge_domain: 管流理论,
  importance: 0.8,
  name: Constant area flow with friction,
  description: Fanno flow refers to adiabatic flow in a constant-area duct with friction.,
  subsystem: General,
  id: 201,
  physics_domain: FluidDynamics
}",null,null,null,null
543,[Parameter],"{
  network_level: 2,
  knowledge_domain: 管流理论,
  importance: 0.8,
  name: Unity,
  description: Friction always drives the Mach number toward unity in Fanno flow, whether the inlet flow is subsonic or supersonic.,
  subsystem: General,
  id: 202,
  physics_domain: GeneralPhysics
}",null,null,null,null
544,[Parameter],"{
  network_level: 2,
  knowledge_domain: 管流理论,
  importance: 0.8,
  name: Constant area flow with heat transfer,
  description: Rayleigh flow refers to frictionless flow in a constant-area duct with heat transfer (heating or cooling).,
  subsystem: General,
  id: 203,
  physics_domain: FluidDynamics
}",null,null,null,null
545,[Parameter],"{
  network_level: 2,
  knowledge_domain: 管流理论,
  importance: 0.8,
  name: Maximum heat addition,
  description: Maximum heat addition in a Rayleigh flow occurs when the Mach number reaches unity; further heating causes thermal choking.,
  subsystem: General,
  id: 204,
  physics_domain: Thermodynamics
}",null,null,null,null
546,[Parameter],"{
  network_level: 2,
  knowledge_domain: 性能指标,
  importance: 0.8,
  name: Momentum thrust and Pressure thrust,
  description: The total thrust of a rocket is the sum of the momentum thrust and the pressure thrust: F = m_dot * V_e + (P_e - P_a) * A_e.,
  subsystem: General,
  id: 205,
  physics_domain: FluidDynamics
}",USED_IN,663,[Equation],"{
  network_level: 3,
  knowledge_domain: CrossDomain,
  importance: 0.6,
  name: Ideal Brayton cycle,
  description: The realistic engine cycle analysis (Chapter 7) modifies the ideal Brayton cycle (Chapter 4) by incorporating polytropic efficiencies and pressure drops (Chapter 5).,
  subsystem: Cycle,
  id: 322,
  physics_domain: GeneralPhysics
}"
547,[Parameter],"{
  network_level: 2,
  knowledge_domain: 性能指标,
  importance: 0.8,
  name: Mass flow rate times Exhaust velocity,
  description: The component of thrust generated by the change in momentum of the exhaust gas (m_dot * V_e).,
  subsystem: Exhaust,
  id: 206,
  physics_domain: FluidDynamics
}",null,null,null,null
548,[Component],"{
  network_level: 1,
  knowledge_domain: 性能指标,
  importance: 1.0,
  name: Pressure difference times Nozzle exit area,
  description: The component of thrust due to the difference between exit pressure and ambient pressure ((P_e - P_a) * A_e).,
  subsystem: Exhaust,
  id: 207,
  physics_domain: FluidDynamics
}",null,null,null,null
549,[Parameter],"{
  network_level: 2,
  knowledge_domain: 性能指标,
  importance: 0.8,
  name: Thrust divided by Mass flow rate,
  description: The effective exhaust velocity C is defined such that F = m_dot * C, which combines momentum and pressure effects.,
  subsystem: General,
  id: 208,
  physics_domain: FluidDynamics
}",null,null,null,null
550,[Parameter],"{
  network_level: 2,
  knowledge_domain: 性能指标,
  importance: 0.8,
  name: Thrust per unit weight flow rate,
  description: Specific impulse I_sp is the thrust divided by the propellant weight flow rate at sea level: I_sp = F / (m_dot * g_0).,
  subsystem: General,
  id: 209,
  physics_domain: FluidDynamics
}",null,null,null,null
551,[Parameter],"{
  network_level: 2,
  knowledge_domain: 性能指标,
  importance: 0.8,
  name: Combustion chamber performance,
  description: The characteristic velocity c* is a measure of the combustion chemical energy and efficiency, independent of nozzle characteristics.,
  subsystem: Combustion,
  id: 210,
  physics_domain: GeneralPhysics
}",null,null,null,null
552,[Parameter],"{
  network_level: 2,
  knowledge_domain: 性能指标,
  importance: 0.8,
  name: Chamber pressure and Throat area,
  description: c* = (P_c * A_t) / m_dot. It depends primarily on combustion temperature and molecular weight.,
  subsystem: General,
  id: 211,
  physics_domain: FluidDynamics
}",USED_IN,663,[Equation],"{
  network_level: 3,
  knowledge_domain: CrossDomain,
  importance: 0.6,
  name: Ideal Brayton cycle,
  description: The realistic engine cycle analysis (Chapter 7) modifies the ideal Brayton cycle (Chapter 4) by incorporating polytropic efficiencies and pressure drops (Chapter 5).,
  subsystem: Cycle,
  id: 322,
  physics_domain: GeneralPhysics
}"
553,[Component],"{
  network_level: 1,
  knowledge_domain: 性能指标,
  importance: 1.0,
  name: Nozzle expansion efficiency,
  description: The thrust coefficient C_f measures the amplification of thrust achieved by expanding the gas through the nozzle.,
  subsystem: Expansion,
  id: 212,
  physics_domain: GeneralPhysics
}",null,null,null,null
554,[Parameter],"{
  network_level: 2,
  knowledge_domain: 性能指标,
  importance: 0.8,
  name: Thrust and Chamber pressure,
  description: C_f = F / (P_c * A_t). It is a function of the pressure ratio and area ratio of the nozzle.,
  subsystem: General,
  id: 213,
  physics_domain: FluidDynamics
}",USED_IN,663,[Equation],"{
  network_level: 3,
  knowledge_domain: CrossDomain,
  importance: 0.6,
  name: Ideal Brayton cycle,
  description: The realistic engine cycle analysis (Chapter 7) modifies the ideal Brayton cycle (Chapter 4) by incorporating polytropic efficiencies and pressure drops (Chapter 5).,
  subsystem: Cycle,
  id: 322,
  physics_domain: GeneralPhysics
}"
555,[Parameter],"{
  network_level: 2,
  knowledge_domain: 喷管空气动力学,
  importance: 0.8,
  name: Exit pressure equals Ambient pressure,
  description: Maximum thrust for a given propellant mass flow and chamber condition occurs when the nozzle exit pressure equals the ambient pressure (P_e = P_a).,
  subsystem: General,
  id: 214,
  physics_domain: FluidDynamics
}",USED_IN,663,[Equation],"{
  network_level: 3,
  knowledge_domain: CrossDomain,
  importance: 0.6,
  name: Ideal Brayton cycle,
  description: The realistic engine cycle analysis (Chapter 7) modifies the ideal Brayton cycle (Chapter 4) by incorporating polytropic efficiencies and pressure drops (Chapter 5).,
  subsystem: Cycle,
  id: 322,
  physics_domain: GeneralPhysics
}"
556,[Parameter],"{
  network_level: 2,
  knowledge_domain: 喷管空气动力学,
  importance: 0.8,
  name: Exit pressure less than Ambient pressure,
  description: A nozzle is overexpanded if the exit pressure is lower than the surrounding ambient atmospheric pressure.,
  subsystem: General,
  id: 215,
  physics_domain: FluidDynamics
}",USED_IN,663,[Equation],"{
  network_level: 3,
  knowledge_domain: CrossDomain,
  importance: 0.6,
  name: Ideal Brayton cycle,
  description: The realistic engine cycle analysis (Chapter 7) modifies the ideal Brayton cycle (Chapter 4) by incorporating polytropic efficiencies and pressure drops (Chapter 5).,
  subsystem: Cycle,
  id: 322,
  physics_domain: GeneralPhysics
}"
557,[Parameter],"{
  network_level: 2,
  knowledge_domain: 喷管空气动力学,
  importance: 0.8,
  name: Exit pressure greater than Ambient pressure,
  description: A nozzle is underexpanded if the gas exits at a pressure higher than the ambient atmospheric pressure.,
  subsystem: General,
  id: 216,
  physics_domain: FluidDynamics
}",USED_IN,663,[Equation],"{
  network_level: 3,
  knowledge_domain: CrossDomain,
  importance: 0.6,
  name: Ideal Brayton cycle,
  description: The realistic engine cycle analysis (Chapter 7) modifies the ideal Brayton cycle (Chapter 4) by incorporating polytropic efficiencies and pressure drops (Chapter 5).,
  subsystem: Cycle,
  id: 322,
  physics_domain: GeneralPhysics
}"
558,[Parameter],"{
  network_level: 2,
  knowledge_domain: 系统架构,
  importance: 0.8,
  name: Liquid fuel and Liquid oxidizer,
  description: Liquid rocket systems utilize liquid chemical propellants stored in separate tanks.,
  subsystem: General,
  id: 217,
  physics_domain: GeneralPhysics
}",null,null,null,null
559,[Parameter],"{
  network_level: 2,
  knowledge_domain: 系统架构,
  importance: 0.8,
  name: Propellants to combustion chamber,
  description: High-thrust liquid rockets use turbopumps driven by a gas generator to force propellants into the high-pressure chamber.,
  subsystem: Combustion,
  id: 218,
  physics_domain: GeneralPhysics
}",null,null,null,null
560,[Parameter],"{
  network_level: 2,
  knowledge_domain: 系统架构,
  importance: 0.8,
  name: High pressure gas tank,
  description: A simpler feed system that uses regulated high-pressure gas to push propellants into the combustion chamber.,
  subsystem: General,
  id: 219,
  physics_domain: FluidDynamics
}",USED_IN,663,[Equation],"{
  network_level: 3,
  knowledge_domain: CrossDomain,
  importance: 0.6,
  name: Ideal Brayton cycle,
  description: The realistic engine cycle analysis (Chapter 7) modifies the ideal Brayton cycle (Chapter 4) by incorporating polytropic efficiencies and pressure drops (Chapter 5).,
  subsystem: Cycle,
  id: 322,
  physics_domain: GeneralPhysics
}"
